Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.424,0.8229,0.8112,0.8085,0.8139,0.808,0.8096,0.8216,0.7997,0.8092,0.7978,0.8068,0.7974,0.8059,0.7961,0.7771,0.788,0.771,0.7681,0.697,0.457,0.77834,1533.6133506298065,True,False,,,1,8fa7a_00011,1cecdc2efe344bf0b189841cb3da3acc,2023-01-10_03-38-49,1673321929,1533.6133506298065,3269975,vm-ml-team01,10.20.9.19,1533.6133506298065,0,1,0.003130197525024414
0.424,0.8229,0.8112,0.8085,0.8139,0.808,0.8096,0.8216,0.7997,0.8092,0.7978,0.8068,0.7974,0.8059,0.7961,0.7771,0.788,0.771,0.7681,0.697,0.457,0.77834,0.021406173706054688,,False,,,2,8fa7a_00011,1cecdc2efe344bf0b189841cb3da3acc,2023-01-10_03-38-49,1673321929,1533.6347568035126,3269975,vm-ml-team01,10.20.9.19,1533.6347568035126,0,2,0.003130197525024414
