Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.576,0.8351,0.8329,0.84,0.8353,0.8375,0.8342,0.8477,0.8501,0.8425,0.8399,0.8421,0.8436,0.8404,0.8435,0.8581,0.8555,0.8476,0.8423,0.8457,0.7128,0.83634,956.9174091815948,True,False,,,1,178ce_00019,bbd697d7635e404c93625f3b29be5941,2023-01-10_04-16-46,1673324206,956.9174091815948,3476931,vm-ml-team01,10.20.9.19,956.9174091815948,0,1,0.0036630630493164062
0.576,0.8351,0.8329,0.84,0.8353,0.8375,0.8342,0.8477,0.8501,0.8425,0.8399,0.8421,0.8436,0.8404,0.8435,0.8581,0.8555,0.8476,0.8423,0.8457,0.7128,0.83634,0.04622912406921387,,False,,,2,178ce_00019,bbd697d7635e404c93625f3b29be5941,2023-01-10_04-16-46,1673324206,956.9636383056641,3476931,vm-ml-team01,10.20.9.19,956.9636383056641,0,2,0.0036630630493164062
