Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.614,0.8402,0.8304,0.8327,0.8306,0.8316,0.8381,0.8294,0.8148,0.8211,0.8321,0.8364,0.8185,0.8337,0.8375,0.8207,0.8374,0.8206,0.82,0.8126,0.7486,0.82435,1458.2191760540009,True,False,,,1,8fa7a_00012,5d9380ed9bfa4c0087646fad03874520,2023-01-10_03-37-39,1673321859,1458.2191760540009,3270614,vm-ml-team01,10.20.9.19,1458.2191760540009,0,1,0.0025484561920166016
0.614,0.8402,0.8304,0.8327,0.8306,0.8316,0.8381,0.8294,0.8148,0.8211,0.8321,0.8364,0.8185,0.8337,0.8375,0.8207,0.8374,0.8206,0.82,0.8126,0.7486,0.82435,0.018900394439697266,,False,,,2,8fa7a_00012,5d9380ed9bfa4c0087646fad03874520,2023-01-10_03-37-39,1673321859,1458.2380764484406,3270614,vm-ml-team01,10.20.9.19,1458.2380764484406,0,2,0.0025484561920166016
