Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.178,0.8247,0.8243,0.8348,0.8463,0.8416,0.8445,0.8276,0.8294,0.8252,0.8258,0.8167,0.8059,0.8132,0.8138,0.8046,0.7857,0.7347,0.7549,0.4495,0.223,0.76631,782.3951036930084,True,False,,,1,1cdcd_00013,609ce5093b22464e9806f931e493769c,2023-01-11_02-24-47,1673403887,782.3951036930084,3810338,vm-ml-team01,10.20.9.19,782.3951036930084,0,1,0.0023670196533203125
0.178,0.8247,0.8243,0.8348,0.8463,0.8416,0.8445,0.8276,0.8294,0.8252,0.8258,0.8167,0.8059,0.8132,0.8138,0.8046,0.7857,0.7347,0.7549,0.4495,0.223,0.76631,0.02971172332763672,,False,,,2,1cdcd_00013,609ce5093b22464e9806f931e493769c,2023-01-11_02-24-47,1673403887,782.4248154163361,3810338,vm-ml-team01,10.20.9.19,782.4248154163361,0,2,0.0023670196533203125
