Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.108,0.6833,0.2762,0.7448,0.2845,0.2111,0.3232,0.2705,0.222,0.1028,0.206,0.1077,0.1646,0.1033,0.2138,0.1914,0.1829,0.1981,0.1774,0.1247,0.1014,0.244485,1475.6299788951874,True,False,,,1,8fa7a_00015,cbd65191a5864898a324118c114bf7c8,2023-01-10_03-38-17,1673321897,1475.6299788951874,3272812,vm-ml-team01,10.20.9.19,1475.6299788951874,0,1,0.0029468536376953125
0.108,0.6833,0.2762,0.7448,0.2845,0.2111,0.3232,0.2705,0.222,0.1028,0.206,0.1077,0.1646,0.1033,0.2138,0.1914,0.1829,0.1981,0.1774,0.1247,0.1014,0.244485,0.017928361892700195,,False,,,2,8fa7a_00015,cbd65191a5864898a324118c114bf7c8,2023-01-10_03-38-17,1673321897,1475.64790725708,3272812,vm-ml-team01,10.20.9.19,1475.64790725708,0,2,0.0029468536376953125
