Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.554,0.826,0.8374,0.8378,0.8379,0.852,0.8367,0.8354,0.8365,0.8387,0.842,0.8349,0.8414,0.8426,0.8312,0.8391,0.8375,0.8505,0.8286,0.8089,0.6674,0.828125,973.4110066890717,True,False,,,1,178ce_00009,8c99f51236d2408b8525090bf24c9511,2023-01-10_04-16-04,1673324164,973.4110066890717,3472468,vm-ml-team01,10.20.9.19,973.4110066890717,0,1,0.0037689208984375
0.554,0.826,0.8374,0.8378,0.8379,0.852,0.8367,0.8354,0.8365,0.8387,0.842,0.8349,0.8414,0.8426,0.8312,0.8391,0.8375,0.8505,0.8286,0.8089,0.6674,0.828125,0.020461559295654297,,False,,,2,178ce_00009,8c99f51236d2408b8525090bf24c9511,2023-01-10_04-16-04,1673324164,973.4314682483673,3472468,vm-ml-team01,10.20.9.19,973.4314682483673,0,2,0.0037689208984375
