Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.126,0.8288,0.8287,0.8402,0.8298,0.8231,0.8351,0.8128,0.8016,0.8155,0.7856,0.7944,0.7833,0.7973,0.6515,0.5576,0.5331,0.3919,0.2241,0.3602,0.1391,0.671685,945.3508200645447,True,False,,,1,178ce_00008,eea7ed1522274602924436b7a0155876,2023-01-10_04-15-30,1673324130,945.3508200645447,3472194,vm-ml-team01,10.20.9.19,945.3508200645447,0,1,0.002883434295654297
0.126,0.8288,0.8287,0.8402,0.8298,0.8231,0.8351,0.8128,0.8016,0.8155,0.7856,0.7944,0.7833,0.7973,0.6515,0.5576,0.5331,0.3919,0.2241,0.3602,0.1391,0.671685,0.019487619400024414,,False,,,2,178ce_00008,eea7ed1522274602924436b7a0155876,2023-01-10_04-15-30,1673324130,945.3703076839447,3472194,vm-ml-team01,10.20.9.19,945.3703076839447,0,2,0.002883434295654297
