Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.15,0.8048,0.5535,0.7013,0.4895,0.7538,0.7572,0.738,0.7353,0.7498,0.5642,0.5231,0.4529,0.4871,0.2621,0.2904,0.517,0.2919,0.1395,0.1755,0.1105,0.50487,1403.061689376831,True,False,,,1,8fa7a_00001,5440112e5d824acd89d57a0695d64276,2023-01-10_03-35-42,1673321742,1403.061689376831,3266225,vm-ml-team01,10.20.9.19,1403.061689376831,0,1,0.0038864612579345703
0.15,0.8048,0.5535,0.7013,0.4895,0.7538,0.7572,0.738,0.7353,0.7498,0.5642,0.5231,0.4529,0.4871,0.2621,0.2904,0.517,0.2919,0.1395,0.1755,0.1105,0.50487,0.04169631004333496,,False,,,2,8fa7a_00001,5440112e5d824acd89d57a0695d64276,2023-01-10_03-35-42,1673321742,1403.1033856868744,3266225,vm-ml-team01,10.20.9.19,1403.1033856868744,0,2,0.0038864612579345703
