Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.691,0.8284,0.8264,0.8335,0.8193,0.8254,0.8273,0.8309,0.8481,0.8275,0.8365,0.843,0.8329,0.8432,0.8369,0.8397,0.8414,0.8272,0.8214,0.8224,0.8061,0.830875,1465.5021200180054,True,False,,,1,8fa7a_00020,4589b444d9e94e8ea004a7c9d96d2828,2023-01-10_03-38-43,1673321923,1465.5021200180054,3277773,vm-ml-team01,10.20.9.19,1465.5021200180054,0,1,0.002546548843383789
0.691,0.8284,0.8264,0.8335,0.8193,0.8254,0.8273,0.8309,0.8481,0.8275,0.8365,0.843,0.8329,0.8432,0.8369,0.8397,0.8414,0.8272,0.8214,0.8224,0.8061,0.830875,0.040402889251708984,,False,,,2,8fa7a_00020,4589b444d9e94e8ea004a7c9d96d2828,2023-01-10_03-38-43,1673321923,1465.542522907257,3277773,vm-ml-team01,10.20.9.19,1465.542522907257,0,2,0.002546548843383789
