Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.101,0.8061,0.8197,0.7949,0.8226,0.8079,0.8211,0.8012,0.7858,0.7788,0.6443,0.5986,0.6444,0.6485,0.4963,0.5471,0.1198,0.2678,0.2595,0.314,0.1034,0.59409,945.1430449485779,True,False,,,1,178ce_00003,6c95cc3f012d49b4b47ef504f880cd57,2023-01-10_04-15-02,1673324102,945.1430449485779,3470864,vm-ml-team01,10.20.9.19,945.1430449485779,0,1,0.004716157913208008
0.101,0.8061,0.8197,0.7949,0.8226,0.8079,0.8211,0.8012,0.7858,0.7788,0.6443,0.5986,0.6444,0.6485,0.4963,0.5471,0.1198,0.2678,0.2595,0.314,0.1034,0.59409,0.0280609130859375,,False,,,2,178ce_00003,6c95cc3f012d49b4b47ef504f880cd57,2023-01-10_04-15-02,1673324102,945.1711058616638,3470864,vm-ml-team01,10.20.9.19,945.1711058616638,0,2,0.004716157913208008
