Top1_Acc_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp006,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp007,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp008,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp009,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp010,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp011,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp012,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp013,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp014,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp015,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp016,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp017,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp018,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp019,Top1_Acc_Stream/eval_phase/test_stream/Task000,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.663,0.8418,0.8347,0.84,0.839,0.8254,0.8288,0.8364,0.8267,0.828,0.8268,0.8377,0.8374,0.8365,0.8373,0.8354,0.8326,0.8236,0.8212,0.8343,0.7184,0.8271,1203.289368391037,True,False,,,1,8fa7a_00026,3290d9f29382417ea43184bf87754ff3,2023-01-10_03-56-09,1673322969,1203.289368391037,3266488,vm-ml-team01,10.20.9.19,1203.289368391037,0,1,0.00395965576171875
0.663,0.8418,0.8347,0.84,0.839,0.8254,0.8288,0.8364,0.8267,0.828,0.8268,0.8377,0.8374,0.8365,0.8373,0.8354,0.8326,0.8236,0.8212,0.8343,0.7184,0.8271,0.04330897331237793,,False,,,2,8fa7a_00026,3290d9f29382417ea43184bf87754ff3,2023-01-10_03-56-09,1673322969,1203.3326773643494,3266488,vm-ml-team01,10.20.9.19,1203.3326773643494,0,2,0.00395965576171875
